fotmob_id,nom_fotmob,ea_id,nom_ea,equipe_ea,championnat,naissance,age,poste,note,taille_cm,poids_kg,pied_fort,mauvais_pied,gestes,acceleration,vitesse_pointe,agilite,equilibre,reactions,endurance,force,detente,agressivite,note_physique
1420829,Nathan Asiimwe,277343,Nathan Asiimwe,AFC Wimbledon,EFL League One,2004-12-29,21,RB,61,185,78,Right,4,2,71,75,65,67,55,78,68,67,61,69
1670272,Matteo Cichella,74533,Matteo Cichella,Frosinone,Serie BKT,2005-10-04,20,CM,61,175,75,Right,3,2,63,56,60,72,59,66,54,52,52,57
1787535,Christian Comotto,80597,Christian Comotto,Spezia,Serie BKT,2008-04-25,18,CM,61,185,77,Right,3,2,64,63,56,61,66,45,50,54,48,49
330458,Mirko Salvi,209332,Mirko Salvi,FC Basel 1893,Brack Super League,1994-02-14,32,GK,61,188,82,Right,3,1,44,35,50,54,58,38,61,58,34,61
684734,Donald Love,213686,Donald Love,Accrington,EFL League Two,1994-12-02,31,RB,61,178,72,Right,3,2,70,69,65,75,57,79,67,73,59,69
1250794,Leonhard Münst,263135,Leonhard Münst,Viktoria Köln,3. Liga,2002-01-22,24,CM,61,183,74,Right,3,2,55,54,56,64,63,52,61,61,53,57
1215525,Gatlin O'Donkor,269930,Gatlin O'Donkor,Oxford United,EFL Championship,2004-10-14,21,ST,61,178,64,Left,3,2,72,72,70,75,55,58,75,75,60,68
1050325,Alessio Furlanetto,270217,Alessio Furlanetto,Latium,Serie A Enilive,2002-02-07,24,GK,61,191,78,Right,2,1,37,43,40,27,51,29,57,54,22,55
1705340,Ismael Bekhoucha,73375,Ismael Bekhoucha,Getafe CF,LALIGA EA SPORTS,2004-11-20,21,RB,61,180,69,Right,2,2,72,73,69,71,58,67,58,60,67,62
824218,Josh Hawkes,237731,Josh Hawkes,Oldham Athletic,EFL League Two,1999-01-28,27,LM,61,180,70,Right,3,3,72,69,72,71,54,66,56,53,41,55
1430145,Arif Bosluk,275258,Arif Boşluk,Trabzonspor,Trendyol Süper Lig,2003-06-06,23,LB,61,184,75,Left,2,2,71,68,65,59,60,62,55,64,65,59
1473806,Marco Palestra,278339,Marco Palestra,Cagliari,Serie A Enilive,2005-03-03,21,RM,61,186,75,Right,3,3,67,66,56,60,60,51,60,62,52,56
1310630,Tom de Graaff,279508,Tom de Graaff,PEC Zwolle,Eredivisie,2004-12-10,21,GK,61,193,78,Left,3,1,34,29,32,40,59,26,58,54,37,59
1327326,Jemiah Umolu,76338,Jemiah Umolu,Bromley FC,EFL League Two,2005-10-28,20,ST,61,190,86,Left,3,2,68,73,57,47,58,58,80,75,64,71
1112686,James Maxwell,270748,James Maxwell,Doncaster,EFL League One,2001-12-09,24,LB,61,179,74,Left,3,2,72,71,72,69,58,71,62,57,74,66
1393697,Robbin Weijenberg,271270,Robbin Weijenberg,Go Ahead Eagles,Eredivisie,2004-11-08,21,CAM,61,180,70,Right,2,3,64,69,62,68,54,49,61,64,44,55
1426161,Carlos Lopez,271491,Carlos López,Málaga CF,LALIGA HYPERMOTION,2004-11-13,21,GK,61,183,70,Right,3,1,36,35,40,42,58,23,44,43,20,59
1098343,Ole Wohlers,73147,Ole Wohlers,Wehen Wiesbaden,3. Liga,2000-07-23,25,ST,61,182,74,Right,3,2,64,66,54,64,56,55,61,67,50,58
1190027,Noam Emeran,254998,Noam Emeran,FC Groningen,Eredivisie,2002-09-24,23,LM,61,179,67,Left,4,3,79,72,86,70,54,58,53,56,45,53
1273271,Elliott Nevitt,263192,Elliott Nevitt,Gillingham,EFL League Two,1996-10-30,29,ST,61,183,80,Right,3,2,66,68,64,77,58,79,85,79,64,79
1445075,Jannik Hofmann,274565,Jannik Hofmann,Rot-Weiss Essen,3. Liga,2002-02-28,24,RB,61,177,75,Right,3,2,68,71,72,73,54,67,56,56,56,59
1426548,Maleace Asamoah,277532,Maleace Asamoah,Wigan Athletic,EFL League One,2002-11-15,23,RM,61,183,79,Right,3,3,85,83,75,71,53,61,56,68,43,55
1398915,Ethan Wheatley,71973,Ethan Wheatley,Northampton,EFL League One,2006-01-20,20,ST,61,188,81,Right,4,3,70,74,68,63,56,62,66,68,50,62
1684401,Kerim Alajbegovic,75533,Kerim Alajbegović,RB Salzburg,Ö. Bundesliga,2007-09-21,18,LM,61,185,70,Right,4,3,69,70,74,81,54,60,50,52,50,53
1216005,Harvey Blair,278134,Harvey Blair,Portsmouth,EFL Championship,2003-09-14,22,LM,61,178,70,Right,2,3,85,84,75,67,54,53,50,57,67,55
662373,Aden Baldwin,234940,Aden Baldwin,Bradford City,EFL League One,1997-06-10,29,CB,61,183,70,Right,2,2,64,67,61,65,58,72,71,70,64,70
1187359,Max Dyche,258903,Max Dyche,Northampton,EFL League One,2003-02-22,23,CB,61,186,83,Right,4,2,70,69,62,64,62,72,79,75,66,74
1305566,Manu Rico,266026,Manu Rico,SD Huesca,LALIGA HYPERMOTION,2003-01-10,23,LM,61,178,76,Left,2,3,64,66,62,75,44,61,57,55,39,54
1257557,Jack Henry-Francis,274390,Jack Henry-Francis,Shelbourne,SSE Airtricity PD,2003-09-03,22,CDM,61,181,70,Right,3,2,59,54,63,60,59,63,54,50,59,57
1679978,Aristide Zossou,75051,Aristide Zossou,USL Dunkerque,Ligue 2 BKT,2005-06-14,21,LM,61,178,68,Right,2,3,77,75,77,66,56,60,48,55,44,51
746895,Charles Vernam,212167,Charles Vernam,Grimsby Town,EFL League Two,1996-10-08,29,LM,61,170,74,Right,4,3,84,82,91,90,55,62,34,55,47,45
1410083,Emrecan Bulut,70241,Emrecan Bulut,Çaykur Rizespor,Trendyol Süper Lig,2002-11-26,23,LM,61,185,80,Right,2,3,68,69,55,55,52,57,67,67,44,60
1320890,Emil Højlund,276979,Emil Højlund,FC Schalke 04,Bundesliga 2,2005-01-04,21,ST,61,192,90,Right,3,2,65,77,58,64,58,58,77,75,49,67
1390339,Kenan Busuladzic,71996,Kenan Busuladžić,Malmö FF,Allsvenskan,2007-02-06,19,CDM,61,181,72,Right,3,2,68,64,76,77,56,71,52,48,73,61
1083802,Lucas Hermes,79326,Lucas Hermes,Jahn Regensburg,3. Liga,2000-03-23,26,ST,61,182,87,Right,3,2,63,69,58,59,54,58,68,67,48,61
1288273,David Hummel,79401,David Hummel,FC Hansa Rostock,3. Liga,2002-01-01,24,ST,61,180,80,Right,3,2,66,70,68,72,60,65,68,70,58,65
1576555,Furkan Gedik,79135,Furkan Gedik,Kocaelispor,Trendyol Süper Lig,2002-07-12,23,LW,61,170,65,Left,3,3,85,80,82,84,42,60,38,52,29,42
1633013,João Carvalho,77188,João Carvalho,SC Braga,Liga Portugal,2004-04-09,22,GK,61,192,78,Right,2,1,16,25,31,23,40,22,59,48,23,62
784365,Nicke Kabamba,237355,Nicke Kabamba,Bromley FC,EFL League Two,1993-02-01,33,ST,61,191,75,Right,4,2,63,67,67,50,58,42,82,78,77,71
1385841,Noel Eichinger,270514,Noel Eichinger,Jahn Regensburg,3. Liga,2001-08-02,24,ST,61,182,79,Right,3,2,67,62,59,65,57,69,65,69,45,62
1089684,Aaron Pressley,260728,Aaron Pressley,Walsall,EFL League Two,2001-11-07,24,ST,61,194,89,Right,3,2,67,68,54,40,57,67,84,80,75,78
1236818,Harvey Davies,271977,Harvey Davies,Crawley Town,EFL League Two,2003-09-03,22,GK,61,190,80,Left,2,1,30,28,33,26,54,20,63,55,26,59
1433230,Romelle Donovan,278919,Romelle Donovan,Brentford,Premier League,2006-11-30,19,RM,61,171,67,Left,3,4,80,79,85,85,56,53,42,46,40,45
1604388,Leander Popp,70092,Leander Popp,Viktoria Köln,3. Liga,2005-05-26,21,LM,61,180,81,Right,3,3,77,75,63,64,54,60,62,71,39,57
1130810,Lewis Macari,263739,Lewis Macari,Notts County,EFL League Two,2002-02-08,24,CB,61,183,82,Right,3,2,65,68,55,51,58,53,70,77,56,63
1353441,Alfred Caicedo,264004,Alfred Caicedo,Cádiz CF,LALIGA HYPERMOTION,2004-09-10,21,LB,61,178,71,Left,3,2,75,75,65,71,54,67,63,72,53,62
1195213,Will Davies,72459,Will Davies,Fleetwood Town,EFL League Two,1999-06-06,27,ST,61,186,81,Right,3,2,70,71,66,68,60,66,68,69,44,63
523192,Courtney Baker-Richardson,220893,Courtney Baker-Richardson,Newport County,EFL League Two,1995-12-05,30,ST,61,188,83,Right,3,2,65,72,54,60,58,70,80,76,44,70
730552,Ryan Loft,236611,Ryan Loft,Crawley Town,EFL League Two,1997-09-14,28,ST,61,190,77,Right,3,2,55,57,52,53,56,70,82,75,66,75
1435707,Leon Reichardt,273885,Leon Reichardt,FC Hansa Rostock,3. Liga,2004-06-28,22,CB,61,190,69,Left,3,2,63,54,46,60,63,65,59,63,56,60
1759644,Kacper Koscierski,78776,Kacper Kościerski,VfL Bochum 1848,Bundesliga 2,2007-06-23,19,RB,61,179,71,Right,3,2,71,68,70,67,56,60,51,59,58,55
1420196,Zach Mitchell,272673,Zach Mitchell,Hibernian,Scottish Prem,2005-01-09,21,CB,61,185,82,Right,3,2,66,67,43,61,59,64,73,71,58,68
1332456,Gustav Lindgren,272709,Gustav Lindgren,Peterborough,EFL League One,2001-08-16,24,ST,61,180,81,Right,3,2,65,69,60,58,57,64,63,65,30,57
1323669,Lorenzo Aguado,75831,Lorenzo Aguado,Albacete BP,LALIGA HYPERMOTION,2002-09-19,23,RB,61,177,77,Right,3,2,58,54,56,68,55,59,58,60,56,58
1553520,Noah Maboulou,80346,Noah Maboulou,1. FC Nürnberg,Bundesliga 2,2005-01-16,21,ST,61,190,82,Right,3,2,64,68,57,62,57,60,73,74,55,66
718093,Kyle Cameron,232114,Kyle Cameron,Bromley FC,EFL League Two,1997-01-15,29,CB,61,190,87,Left,4,2,52,53,59,49,59,75,74,67,68,73
1132520,Jack Holmes,73910,Jack Holmes,Rotherham Utd,EFL League One,2001-09-19,24,RM,61,175,69,Right,3,3,76,78,72,75,57,52,48,47,50,49
1397981,Zakaria Fdaouch,78660,Zakaria Fdaouch,AS Nancy Lorraine,Ligue 2 BKT,1997-03-11,29,LM,61,172,60,Left,3,3,69,69,69,68,41,70,53,53,33,53
1334831,Harrison Burke,79112,Harrison Burke,Walsall,EFL League Two,2002-09-13,23,CB,61,187,90,Right,4,2,57,66,53,61,57,69,87,86,62,77
1484827,Riccardo Pagano,276951,Riccardo Pagano,Bari,Serie BKT,2004-11-28,21,CM,61,175,69,Right,3,3,53,56,62,73,64,39,35,38,45,38
1390003,Ryan One,278896,Ryan Oné,Sheffield Utd,EFL Championship,2006-06-26,20,ST,61,188,74,Left,2,3,71,74,66,62,56,52,72,77,56,64
1697720,Naoufel El Hannach,75057,Naoufel El Hannach,Montpellier,Ligue 2 BKT,2006-12-07,19,CB,61,183,66,Right,3,2,62,67,65,62,49,60,58,64,56,58
1720268,Enzo Montet,77539,Enzo Montet,Laval MFC,Ligue 2 BKT,2003-05-10,23,CDM,61,180,68,Left,3,3,55,51,61,62,59,66,68,52,49,63
939779,Maï Traoré,261454,Maï Traoré,Notts County,EFL League Two,1999-11-24,26,ST,61,185,74,Left,2,2,78,74,74,60,59,63,67,76,60,65
1354820,Rosen Bozhinov,72912,Rosen Bozhinov,Royal Antwerp FC,1A Pro League,2005-01-23,21,CB,61,193,81,Left,3,2,62,70,48,43,58,57,71,71,63,66
1664716,Dayann Methalie,74491,Dayann Methalie,Toulouse FC,Ligue 1 McDonald's,2006-02-15,20,CB,61,186,70,Left,2,2,64,57,58,77,58,58,60,61,62,60
1646629,Salim Musah,79455,Salim Musah,SV Werder Bremen,Bundesliga,2006-02-22,20,ST,61,198,84,Right,3,2,65,68,45,39,62,60,69,70,47,62
1797449,Cleo Melieres,80578,Cléo Mélières,FC Metz,Ligue 1 McDonald's,2005-04-13,21,RB,61,175,65,Right,2,2,72,65,66,77,52,58,44,48,54,50
907046,Bojan Radulovic,243831,Bojan Radulović,Huddersfield,EFL League One,1999-12-29,26,ST,61,192,80,Right,3,2,47,55,60,54,60,70,74,64,51,68
886088,Jack Tucker,241507,Jack Tucker,Colchester,EFL League Two,1999-11-13,26,CB,61,192,85,Right,3,2,69,57,47,48,57,74,81,79,65,76
1285477,Deji Elerewe,264334,Deji Elerewe,Bromley FC,EFL League Two,2003-09-14,22,CB,61,189,77,Right,2,2,69,69,41,54,58,68,76,76,56,70
1215976,Adebola Oluwo,78407,Adebola Oluwo,Salford City,EFL League Two,1999-11-19,26,CB,61,191,88,Right,3,2,66,69,51,49,57,70,77,77,63,72
1572340,Jannik Schuster,79918,Jannik Schuster,RB Salzburg,Ö. Bundesliga,2006-05-16,20,CB,61,190,80,Right,2,2,55,60,51,71,49,56,73,70,55,65
1327150,Arijon Ibrahimovic,266236,Arijon Ibrahimović,Heidenheim,Bundesliga,2005-12-11,20,LM,61,176,69,Right,3,3,64,54,71,76,58,38,47,55,48,45
1334829,Alfie Dorrington,279117,Alfie Dorrington,Aberdeen,Scottish Prem,2005-04-20,21,CB,61,192,78,Right,3,2,59,64,50,45,57,50,71,68,61,64
1641009,Wojciech Monka,72095,Wojciech Mońka,Lech Poznań,PKO BP Ekstraklasa,2007-01-18,19,CB,61,192,78,Right,2,2,61,65,54,60,53,62,72,69,57,66
791680,Diego Diaz,77640,Diego Díaz,Unión,LPF,2002-01-10,24,ST,61,180,75,Right,3,2,55,57,56,66,44,57,65,68,55,61
1752228,Lanroy Machine,78377,Lanroy Machine,Angers SCO,Ligue 1 McDonald's,2005-10-13,20,ST,61,183,75,Right,3,2,66,74,59,64,56,57,77,74,29,62
1283015,Justin Janitzek,274101,Justin Janitzek,Wehen Wiesbaden,3. Liga,2004-02-10,22,CB,61,192,80,Right,3,2,60,57,47,44,53,47,62,66,59,58
1467817,Diego Aznar,273581,Diego Aznar,SD Huesca,LALIGA HYPERMOTION,2003-01-01,23,ST,61,180,76,Right,2,2,54,54,58,64,56,62,60,64,60,61
1209498,Michael Stickland,263796,Michael Stickland,Reading,EFL League One,2003-11-09,22,CB,61,182,73,Right,3,2,60,65,55,51,57,53,69,68,72,66
1668296,Jérémie Matumona,78758,Jérémie Matumona,En Avant Guingamp,Ligue 2 BKT,2006-06-03,20,RB,61,180,80,Right,2,2,67,60,59,62,64,64,77,59,31,64
1603751,Coleen Louis,70018,Coleen Louis,Amiens SC,Ligue 2 BKT,2005-06-30,21,LB,61,184,65,Left,3,2,63,60,55,76,52,54,57,65,54,56
1562396,Yvan Ikia Dimi,278825,Yvan Ikia Dimi,Amiens SC,Ligue 2 BKT,2004-09-26,21,LM,61,175,70,Left,2,3,78,76,72,71,52,38,41,42,25,37
1669628,Jeff Ekhator,74485,Jeff Ekhator,Genoa,Serie A Enilive,2006-11-11,19,ST,61,175,75,Right,3,2,68,67,59,67,59,57,56,63,45,54
1523092,Francisco Gonçalves,72691,Francisco Gonçalves,Nacional,Liga Portugal,2004-03-05,22,CB,61,188,84,Right,2,2,55,55,41,63,63,63,82,74,58,72
1074983,Leo Matzler,252231,Leo Mätzler,Jahn Regensburg,3. Liga,2002-04-17,24,CB,61,189,75,Right,3,2,65,60,44,56,59,60,71,72,64,67
1250240,Josh Feeney,268550,Josh Feeney,Huddersfield,EFL League One,2005-05-06,21,CB,61,193,76,Right,3,2,55,55,42,52,57,66,70,66,59,67
1577912,Adam Boayar,279035,Adam Boayar,Elche CF,LALIGA EA SPORTS,2005-10-13,20,ST,61,178,74,Right,3,3,58,64,58,63,53,55,54,61,30,50
1426063,Lasse Wilhelm,279219,Lasse Wilhelm,Saarbrücken,3. Liga,2003-03-20,23,CB,61,188,80,Right,4,2,55,63,56,55,59,37,65,65,54,56
1396091,Gabriele Bracaglia,74536,Gabriele Bracaglia,Frosinone,Serie BKT,2003-07-19,22,CB,61,185,75,Left,3,2,62,60,45,59,56,64,61,67,61,62
1447049,Federico Accornero,274721,Federico Accornero,Carrarese Calcio,Serie BKT,2004-02-05,22,LW,61,170,71,Right,3,3,68,64,70,67,53,48,38,38,47,42
1487920,Bastien Meupiyou,278057,Bastien Meupiyou,FC Alverca,Liga Portugal,2006-03-19,20,CB,61,191,80,Left,3,2,61,56,43,44,56,56,70,69,51,63
865152,Sam Lavelle,228928,Sam Lavelle,Grimsby Town,EFL League Two,1996-10-03,29,CB,61,188,76,Right,3,2,55,54,43,60,59,71,79,64,65,73
1203609,Jack Sanders,257487,Jack Sanders,MK Dons,EFL League Two,1999-03-18,27,CB,61,193,88,Right,2,2,50,44,36,37,55,67,87,73,75,79
575792,Farrend Rawson,223852,Farrend Rawson,Accrington,EFL League Two,1996-07-11,29,CB,61,193,73,Right,3,2,50,49,38,41,54,78,81,64,60,75
1284065,Mamadou Jobe,262714,Mamadou Jobe,Cambridge Utd,EFL League Two,2003-03-02,23,CB,61,185,77,Right,3,2,68,63,61,55,56,49,73,73,57,64
1243906,Silvinho Esajas,261673,Silvinho Esajas,FC Volendam,Eredivisie,2002-07-08,23,CB,61,190,81,Right,3,2,55,58,44,59,64,66,66,62,57,64
32392,Byron Webster,186122,Byron Webster,Bromley FC,EFL League Two,1987-03-31,39,CB,61,191,88,Right,3,2,34,34,40,33,56,50,82,68,72,71
279487,Neill Byrne,204870,Neill Byrne,Bradford City,EFL League One,1993-02-02,33,CB,61,190,74,Right,2,2,48,43,41,41,59,70,76,69,68,73
1286164,Noah König,264223,Noah König,Fürth,Bundesliga 2,2003-05-17,23,CB,61,188,86,Right,3,2,52,40,55,37,53,41,78,71,50,63
1575429,Tom Iorpenda,278986,Tom Iorpenda,Notts County,EFL League Two,2005-04-06,21,CM,60,193,82,Right,3,2,67,76,65,62,60,69,77,67,60,71
1089073,Evan Khouri,261897,Evan Khouri,Grimsby Town,EFL League Two,2003-01-21,23,CM,60,179,73,Left,3,3,71,72,72,68,60,83,58,55,78,68
1526413,Kai Andrews,277657,Kai Andrews,Coventry City,EFL Championship,2006-08-06,19,CM,60,186,72,Right,3,2,69,74,66,72,59,59,61,65,60,61
1010429,Clarke Oduor,237503,Clarke Oduor,Grimsby Town,EFL League Two,1999-06-25,27,CM,60,176,70,Left,3,3,81,76,78,82,60,59,56,64,59,58
1226748,Julius Beck,262153,Julius Beck,SK Sturm Graz,Ö. Bundesliga,2005-04-27,21,CM,60,178,73,Right,3,2,71,70,61,79,59,62,59,69,66,62
693689,James Ball,243575,James Ball,Swindon Town,EFL League Two,1995-12-01,30,CM,60,191,87,Right,3,2,52,54,54,50,61,71,82,74,69,76
730242,Trevor Clarke,231926,Trevor Clarke,Shamrock Rovers,SSE Airtricity PD,1998-03-26,28,LM,60,175,65,Left,2,3,75,81,75,69,51,56,61,67,68,61
766648,Callum Maycock,233377,Callum Maycock,AFC Wimbledon,EFL League One,1997-12-23,28,CM,60,182,71,Right,3,2,65,68,58,65,61,71,69,64,68,69
1533560,Donay O'Brien-Brady,72070,Donay O'Brien-Brady,Peterborough,EFL League One,2004-01-15,22,CDM,60,174,70,Left,2,2,74,79,71,72,60,64,55,55,60,58
571546,Conor Grant,216790,Conor Grant,Accrington,EFL League Two,1995-04-18,31,LB,60,184,76,Left,3,3,67,64,77,74,59,49,69,65,58,62
1020519,Ashley Charles,234487,Ashley Charles,Bromley FC,EFL League Two,1999-05-15,27,CDM,60,180,76,Right,3,2,75,73,68,69,52,71,63,70,84,70
1184681,Ciaran Gilligan,257128,Ciaran Gilligan,Burton Albion,EFL League One,2002-01-19,24,CM,60,180,79,Right,3,2,73,75,74,71,58,73,60,62,60,63
770268,Rosaire Longelo,244985,Rosaire Longelo,Salford City,EFL League Two,1999-10-20,26,LB,60,184,72,Left,3,3,83,82,76,73,55,52,60,67,42,55
1106545,Daniel Kelly,70220,Daniel Kelly,Millwall,EFL Championship,2005-10-03,20,CM,60,178,72,Left,3,2,66,71,60,77,60,55,65,59,67,63
1186512,Ryan Finnigan,260929,Ryan Finnigan,Walsall,EFL League Two,2003-09-23,22,CM,60,185,77,Right,3,2,69,63,67,68,56,67,58,60,62,61
1288112,Zech Obiero,267744,Zech Obiero,Leyton Orient,EFL League One,2005-01-27,21,CM,60,170,67,Right,3,3,75,71,81,83,59,64,51,59,59,56
1448049,Gabriel Sigua,277060,Gabriel Sigua,Lausanne-Sport,Brack Super League,2005-06-30,21,CM,60,190,88,Right,3,2,66,65,58,57,60,60,73,55,62,67
1562448,Vimal Yoganathan,71068,Vimal Yoganathan,Barnsley,EFL League One,2006-01-13,20,CM,60,191,81,Left,3,2,66,69,66,53,61,54,69,65,54,62
1195337,Evan Weir,265829,Evan Weir,Walsall,EFL League Two,2002-04-16,24,LB,60,185,82,Left,2,2,67,67,60,53,52,65,68,67,78,69
978378,Moritz Hannemann,276195,Moritz Hannemann,Energie Cottbus,3. Liga,1998-04-09,28,RW,60,188,78,Right,3,3,70,71,58,56,57,63,68,62,54,64
1439541,Ben Perry,77124,Ben Perry,Colchester,EFL League Two,2004-10-11,21,CM,60,183,70,Right,3,2,66,66,61,58,59,57,54,59,61,56
711363,Diallang Jaiyesimi,232520,Diallang Jaiyesimi,Leyton Orient,EFL League One,1998-05-07,28,LM,60,178,77,Right,3,4,66,63,62,65,59,40,73,68,60,62
1382059,Alan Núñez,269088,Alan Nuñez,Nacional,Liga Portugal,2004-10-01,21,RB,60,176,65,Right,2,2,73,74,70,67,54,60,54,57,58,56
1533558,Harley Mills,70984,Harley Mills,Peterborough,EFL League One,2005-11-03,20,LB,60,181,75,Left,3,2,67,69,67,66,55,78,62,62,58,65
873013,Jack Roles,241037,Jack Roles,Crawley Town,EFL League Two,1999-02-26,27,CM,60,182,66,Right,4,3,68,66,69,71,59,36,47,44,48,44
1187307,Harry Wood,263650,Harry Wood,Shelbourne,SSE Airtricity PD,2002-08-02,23,CM,60,178,78,Right,3,2,66,63,67,61,55,63,60,58,43,57
1198316,Samir Lagsir,259401,Samir Lagsir,PEC Zwolle,Eredivisie,2003-05-20,23,LM,60,178,73,Right,3,3,78,76,75,65,52,31,57,53,54,50
1283236,Isaac Ogundere,263938,Isaac Ogundere,AFC Wimbledon,EFL League One,2002-11-06,23,CB,60,177,69,Right,2,2,79,80,78,74,59,69,70,72,57,67
170593,Adam Matthews,193768,Adam Matthews,Shamrock Rovers,SSE Airtricity PD,1992-01-13,34,RB,60,178,71,Right,3,2,53,58,58,70,60,39,69,63,66,61
730546,Regan Booty,229208,Regan Booty,Barrow,EFL League Two,1998-03-04,28,CM,60,180,75,Left,2,2,67,62,75,76,58,84,59,51,47,62
1045828,Dara Costelloe,271018,Dara Costelloe,Wigan Athletic,EFL League One,2002-12-11,23,ST,60,175,74,Right,3,3,76,71,68,71,55,67,68,70,55,65
1755657,Mertcan Ayhan,78537,Mertcan Ayhan,FC Schalke 04,Bundesliga 2,2006-09-08,19,CB,60,190,80,Right,3,2,62,60,52,62,51,62,69,67,71,68
154807,Joe Day,203034,Joe Day,Cheltenham Town,EFL League Two,1990-08-13,35,GK,60,190,84,Left,2,1,49,53,57,53,55,35,75,66,40,61
1295636,Kylian Kouassi,263387,Kylian Kouassi,Cambridge Utd,EFL League Two,2003-06-18,23,ST,60,175,70,Right,3,3,72,77,77,79,57,59,74,72,63,68
726705,Maziar Kouhyar,233128,Maziar Kouhyar,Notts County,EFL League Two,1997-09-29,28,LM,60,173,69,Right,3,3,75,76,76,75,51,72,60,58,41,59
1447957,Louis Köster,274696,Louis Köster,Holstein Kiel,Bundesliga 2,2003-01-25,23,LW,60,189,83,Right,3,3,68,68,64,58,59,63,68,61,49,63
1487859,Paul Argney,71265,Paul Argney,Havre AC,Ligue 1 McDonald's,2006-05-23,20,GK,60,186,73,Right,2,1,44,43,43,45,57,27,47,48,22,54
1602223,Gökdeniz Gürpüz,279882,Gökdeniz Gürpüz,Galatasaray,Trendyol Süper Lig,2006-02-25,20,CM,60,176,71,Right,3,2,79,67,78,75,59,53,44,46,48,47
1427016,Jakub Vinarcík,76845,Jakub Vinarčík,Arouca,Liga Portugal,2005-07-11,20,GK,60,187,69,Right,2,1,44,35,30,38,54,26,54,53,21,62
1701453,Gabriel Reiziger,78785,Gabriël Reiziger,PEC Zwolle,Eredivisie,2005-10-10,20,CAM,60,175,70,Right,2,3,77,76,73,75,52,36,55,62,44,48
1098754,Ethan Brierley,258724,Ethan Brierley,Exeter City,EFL League One,2003-11-23,22,CM,60,173,71,Right,2,2,68,67,74,83,58,66,51,48,52,55
1400168,Jannis Boziaris,72549,Jannis Boziaris,Energie Cottbus,3. Liga,2003-04-10,23,CAM,60,178,71,Right,3,3,78,65,82,84,55,55,49,56,58,53
1603681,Francis Onyeka,70037,Francis Onyeka,VfL Bochum 1848,Bundesliga 2,2007-04-29,19,CAM,60,186,72,Left,4,3,60,68,72,61,55,57,59,60,42,55
1460327,Jesse Randall,73092,Jesse Randall,Auckland FC,A-League,2002-08-19,23,LM,60,176,70,Right,2,3,79,78,70,73,56,60,58,66,56,59
1664718,Mathis Saka,74134,Mathis Saka,Rodez AF,Ligue 2 BKT,2006-09-20,19,CM,60,175,65,Right,3,3,68,60,75,81,52,57,47,49,53,51
1584084,Ange Martial Tia,77712,Ange Martial Tia,Stade de Reims,Ligue 2 BKT,2006-11-20,19,CAM,60,178,68,Right,3,3,68,66,84,74,48,64,50,51,45,53
488186,Ian Lawlor,209750,Ian Lawlor,Doncaster,EFL League One,1994-10-27,31,GK,60,193,80,Right,3,1,40,46,63,43,54,28,70,60,37,60
891387,Charlie Brown,238191,Charlie Brown,Accrington,EFL League Two,1999-09-23,26,RM,60,175,69,Left,3,3,82,81,78,81,54,62,61,76,50,60
843660,Aaron Drinan,242286,Aaron Drinan,Swindon Town,EFL League Two,1998-05-06,28,ST,60,182,70,Right,3,2,76,76,70,72,57,70,64,73,52,64
1469332,Kyrell Lisbie,78923,Kyrell Lisbie,Peterborough,EFL League One,2003-12-01,22,LM,60,178,72,Right,3,3,84,86,72,68,55,52,66,64,44,58
1274040,Theo Le Normand,263347,Théo Le Normand,FC Andorra,LALIGA HYPERMOTION,2000-08-08,25,LM,60,180,76,Right,3,3,75,72,73,73,52,58,70,60,60,65
1326041,Tomás Mendes,267958,Tomás Mendes,FC Alverca,Liga Portugal,2004-11-21,21,CM,60,179,69,Right,4,2,64,62,56,60,62,53,63,53,55,58
1592418,Lisandru Olmeta,276322,Lisandru Olmeta,SC Bastia,Ligue 2 BKT,2005-07-21,20,GK,60,190,75,Right,3,1,26,33,38,33,48,32,51,46,38,59
1667649,Daren Mosengo,73624,Daren Mosengo,Havre AC,Ligue 1 McDonald's,2006-08-11,19,CM,60,180,70,Right,2,2,53,52,59,62,60,50,59,55,60,57
1673117,Jan Salas,74716,Jan Salas,Córdoba CF,LALIGA HYPERMOTION,2005-08-10,20,CM,60,182,67,Right,3,2,58,59,58,63,58,49,51,44,51,50
1113912,Jovan Malcolm,264445,Jovan Malcolm,Stevenage,EFL League One,2002-12-10,23,ST,60,180,77,Right,3,3,82,84,65,66,58,57,69,73,59,64
1513928,Justin Obikwu,276931,Justin Obikwu,Lincoln City,EFL League One,2004-05-06,22,ST,60,193,69,Right,3,2,82,84,57,46,56,59,77,83,66,71
597503,Luke McGee,225361,Luke McGee,Tranmere Rovers,EFL League Two,1995-09-02,30,GK,60,193,83,Right,3,1,33,42,33,45,54,26,51,49,26,60
1344244,Rafik El Arguioui,75946,Rafik El Arguioui,FC Utrecht,Eredivisie,2005-07-31,20,CAM,60,178,74,Right,3,3,64,68,72,72,58,54,60,60,41,55
1107967,Muharrem Cinan,79131,Muharrem Cinan,Kocaelispor,Trendyol Süper Lig,1998-05-13,28,LB,60,179,70,Left,2,2,80,76,77,72,53,63,48,50,62,55
1517121,Tim Kloss,276783,Tim Kloss,Viktoria Köln,3. Liga,2004-06-05,22,CDM,60,190,82,Left,3,2,68,66,56,57,53,65,71,74,49,65
